question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
620,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei minimamente a alternativa que contém o gabarito: substituí 'o vetor oposto ao gradiente' por 'o vetor que aponta na direção contrária ao gradiente', mantendo o conteúdo conceitual idêntico ($-\nabla f(x,y)$) mas eliminando a possível repetição exclusiva de termo do enunciado.",NAO_RESOLVIDO
620,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o nível de Bloom declarado de 'Avaliar' para 'Lembrar', correspondendo à operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
620,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito: troquei o conteúdo textual das alternativas A e C (preservando integralmente o conteúdo de cada uma), de modo que a alternativa correta passe a ocupar a letra C, eliminando o viés de letra dominante. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
620,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa C, substituindo 'o vetor que aponta na direção contrária ao gradiente, $-\nabla f(x,y)$, naquele ponto' por 'o negativo do gradiente, $-\nabla f(x,y)$, naquele ponto'. Essa mudança elimina a expressão verbal exclusiva ('contrária') que funcionava como pista, mantendo o conteúdo matemático idêntico e preservando a clareza.",NAO_RESOLVIDO
620,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa C, substituindo 'o negativo do gradiente' por 'a direção oposta à indicada pelo gradiente, representada por $-\nabla f(x,y)$'. A notação matemática foi preservada para manter a precisão técnica, mas a formulação verbal foi alterada para eliminar a pista direta entre o enunciado e o gabarito.",NAO_RESOLVIDO
623,1,5,Paralelismo: extensão homogênea,FE,"Reescrevi todas as alternativas incorretas para que pertençam ao mesmo domínio semântico (Geografia/Geografia Econômica), com extensão e nível de detalhe comparáveis entre si e em relação ao gabarito.",RESOLVIDO
623,1,7,Distratores devem ser plausíveis,FE,"Substituí os distratores por alternativas que representam recortes parciais e plausíveis da Geografia (foco cultural, político, infraestrutural e demográfico), todas do mesmo domínio conceitual da resposta correta.",NAO_RESOLVIDO
623,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao reescrever os distratores para o mesmo domínio semântico, eliminei a pista temática que destacava o gabarito; agora todas as alternativas dialogam com o campo da Geografia Econômica e nenhuma palavra rara do enunciado aparece exclusivamente no gabarito.",NAO_RESOLVIDO
623,1,16,Alternativas devem tratar do conteúdo do item,FE,"Reescrevi as alternativas incorretas para que todas tratem de aspectos relacionados à organização espacial e às dinâmicas econômicas, conectando-as ao conteúdo do item.",RESOLVIDO
623,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item (interpretar o desdobramento conceitual da definição de Geografia Econômica).",RESOLVIDO
623,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, trocando o conteúdo textual das alternativas A e C entre si, e atualizando o campo correct_option para 'C'.",RESOLVIDO
623,2,7,Distratores devem ser plausíveis,AP,Substituiu-se o distrator A por uma alternativa que comete um erro conceitual plausível — focar em fatores tecnológicos independentemente da localização territorial — mantendo o mesmo domínio semântico sem usar negações explícitas ou termos absolutos.,NAO_RESOLVIDO
623,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulou-se a alternativa C substituindo 'distribuição territorial das atividades econômicas' por 'configuração espacial das atividades produtivas' e 'interações entre economia e espaço geográfico' por 'relações entre a economia e o arranjo das regiões', mantendo o mesmo conteúdo conceitual enquanto se evita a repetição literal dos termos do enunciado.",NAO_RESOLVIDO
623,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'configuração espacial das atividades produtivas' por 'distribuição territorial das atividades produtivas' na alternativa C, eliminando a repetição direta do termo 'espacial' presente no enunciado, sem alterar o conteúdo conceitual da alternativa.",RESOLVIDO
645,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento moderado da alternativa correta: removidos 'de forma sistemática' e 'altura', e simplificada a frase final ('para acompanhar a evolução da cicatriz hipertrófica' → 'para acompanhar a evolução cicatricial e orientar a indicação de terapia compressiva'), reduzindo a discrepância de extensão em relação aos distratores.",RESOLVIDO
645,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao encurtar o gabarito e reposicioná-lo, e ao manter nos distratores referências técnicas que tangenciam o tema (sensibilidade, força muscular, postura, dor/prurido), diluiu-se a exclusividade de termos-chave no gabarito. A menção explícita a 'terapia compressiva' foi mantida no gabarito (pois é a resposta correta) mas os distratores foram preservados com vocabulário técnico que reduz o contraste verbal.",RESOLVIDO
645,1,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no item. Verificação independente confirma que o item efetivamente exige o nível Avaliar: o estudante precisa comparar abordagens avaliativas e julgar qual sustenta mais consistentemente a indicação terapêutica, aplicando critérios de objetividade e pertinência clínica. O taxonomy_level já declarado ('Avaliar') corresponde ao nível efetivamente exigido, conforme corroborado pela avaliação pedagógica do LLM. O desalinhamento detectado pelo código foi uma classificação equivocada do verbo.",NAO_RESOLVIDO
645,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento mecânico do gabarito: a alternativa correta (originalmente A) foi movida para a letra C. As demais alternativas foram reorganizadas ciclicamente (antigo E → A, B → B, C → D, D → E), sem alteração de conteúdo, apenas de posição. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
645,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração substantiva. A avaliação pedagógica por LLM confirmou que o item efetivamente exige o nível Avaliar (o estudante deve julgar e comparar condutas avaliativas para determinar a mais adequada), sendo o taxonomy_level já declarado como 'Avaliar' coerente com a operação cognitiva exigida. O apontamento do código reflete uma limitação da heurística lexical (análise do verbo isolado) e não um problema real no item.",NAO_RESOLVIDO
645,3,17,Aderência ao nível de Bloom declarado,AP,"O taxonomy_level foi revisado e confirmado como 'Avaliar'. Embora o verbo isolado 'identificar' possa ser classificado como Lembrar em análises superficiais, a tarefa completa exige que o estudante compare alternativas, analise critérios de objetividade e padronização, e julgue qual conduta avaliativa é a mais adequada para sustentar a indicação terapêutica — operação cognitiva de nível Avaliar, conforme confirmado pela avaliação pedagógica qualitativa (LLM). A aparente discrepância decorre da limitação da análise por código que considera o verbo isoladamente, sem o contexto completo do enunciado.",NAO_RESOLVIDO
651,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a redação da alternativa original A, substituindo 'enfatizando o deslocamento de função como gesto central de sua criação' por 'privilegiando a mudança de uso cotidiano para função artística como ato criador', eliminando a repetição literal da expressão-chave do enunciado enquanto preservo o mesmo conteúdo conceitual.",NAO_RESOLVIDO
651,1,17,Aderência ao nível de Bloom declarado,AP,"Mantive o taxonomy_level como 'Analisar', pois a análise independente e a avaliação LLM confirmam que o item exige efetivamente operações de nível ANALISAR (decompor cada alternativa, compará-la com o conceito do texto-base e inferir qual melhor articula a atitude antiarte). O diagnóstico do código foi considerado falso positivo.",NAO_RESOLVIDO
651,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Troquei o conteúdo das alternativas A e B entre si, reposicionando o gabarito (a alternativa reformulada que corresponde ao conteúdo original da A) para a letra B, sem alterar o conteúdo substantivo de nenhuma alternativa. Atualizei 'correct_option' para 'B'.",RESOLVIDO
651,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa B substituindo 'mudança de uso cotidiano para função artística' por 'transposição do uso diário para o campo artístico', eliminando a repetição direta do termo 'função' presente no enunciado, sem alterar o conteúdo conceitual da opção.",NAO_RESOLVIDO
651,2,17,Aderência ao nível de Bloom declarado,AP,"Mantive o taxonomy_level como 'Analisar', pois a análise pedagógica qualitativa (LLM) e a resolução independente confirmam que a tarefa efetivamente exige operação cognitiva de nível Analisar: o estudante precisa decompor cada alternativa, compará-la com o conceito central do texto-base (deslocamento de função/contexto como ato antiarte) e inferir qual prática melhor articula esse conceito — indo além do mero reconhecimento.",NAO_RESOLVIDO
651,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'reorganizá-los' por 'reconfigurá-los' na alternativa B, eliminando a repetição literal da palavra-chave do texto-base enquanto preserva integralmente o sentido da opção.",NAO_RESOLVIDO
651,3,17,Aderência ao nível de Bloom declarado,AP,"Mantido o taxonomy_level como 'Analisar', pois a tarefa efetivamente exige análise comparativa entre alternativas (avaliar qual articula de modo mais consistente o conceito de antiarte por deslocamento), conforme confirmado pela avaliação pedagógica do LLM. O ajuste consistiu em validar que a classificação declarada corresponde à operação cognitiva real exigida pelo item.",NAO_RESOLVIDO
669,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Alteração mínima na alternativa A (agora B): substituição de 'enfatizando o uso experimental do vídeo' por 'destacando a natureza experimental do meio audiovisual', quebrando eventual repetição de termo-chave sem alterar o sentido da alternativa.",NAO_RESOLVIDO
669,1,17,Aderência ao nível de Bloom declarado,AP,"Verificação e confirmação: o item efetivamente exige operação cognitiva de Avaliar (julgamento comparativo sobre qual decisão de montagem é 'mais alinhada' ao objetivo curatorial). Mantido taxonomy_level = 'Avaliar', pois esta classificação já corresponde à operação cognitiva real exigida pelo item.",NAO_RESOLVIDO
669,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposição do gabarito: troca do texto entre as alternativas A e B, sem alterar o conteúdo de nenhuma delas. O conteúdo originalmente correto (antiga A) passou a ocupar a letra B, e o correct_option foi atualizado de 'A' para 'B'.",RESOLVIDO
669,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'diálogo das mídias' por 'interação entre mídias' no enunciado, eliminando a repetição da palavra 'diálogo' que poderia servir como pista verbal exclusiva para a alternativa B. A avaliação LLM indicava que o problema era marginal ('OK'), mas a correção mínima resolve a flag do código sem alterar a intenção pedagógica do item.",RESOLVIDO
669,2,17,Aderência ao nível de Bloom declarado,AP,"Verificou-se que a tarefa completa exigida pelo item — avaliar qual decisão de montagem melhor se alinha ao objetivo curatorial — corresponde efetivamente ao nível AVALIAR, conforme confirmado pela avaliação LLM. O taxonomy_level já estava corretamente declarado como 'Avaliar', portanto nenhuma alteração foi necessária na classificação. A flag do código decorreu de uma leitura isolada do verbo sem considerar o contexto da tarefa.",NAO_RESOLVIDO
669,3,17,Aderência ao nível de Bloom declarado,AP,"Verificou-se que, embora o verbo isolado 'identificar' possa ser classificado como LEMBRAR em análise literal, o enunciado completo exige que o estudante faça um julgamento comparativo ('mais alinhada à intenção') entre alternativas, o que configura operação cognitiva de nível AVALIAR. A análise contextual foi confirmada pelo LLM (nível observado: AVALIAR). Portanto, manteve-se taxonomy_level = 'AVALIAR' como a classificação correta e aderente ao que o item efetivamente exige.",NAO_RESOLVIDO
670,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtei e reformulei o texto do gabarito original, reduzindo de ~25 para ~20 palavras, removendo redundâncias e aproximando a extensão da alternativa à média dos distratores.",NAO_RESOLVIDO
670,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'ampliando gradualmente' por 'elevando progressivamente' e 'retomando procedimentos' por 'revisitando práticas', eliminando a repetição literal de palavras-chave do enunciado enquanto preservo o conteúdo pedagógico.",NAO_RESOLVIDO
670,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Troquei o texto da alternativa A (gabarito reformulado) com o texto da alternativa C, reposicionando o gabarito da letra A para a letra C, sem alterar o conteúdo de nenhuma alternativa.",RESOLVIDO
670,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescrevi a alternativa C substituindo as expressões repetitivas por paráfrases equivalentes: 'atividades regulares' → 'encontros frequentes'; 'revisitando práticas' → 'retomando e aprofundando procedimentos'; 'elevando progressivamente as demandas' → 'aumentando gradualmente a complexidade das tarefas'. O conteúdo conceitual foi preservado, eliminando a repetição literal de palavras-chave do texto-base.",NAO_RESOLVIDO
670,3,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa C de aproximadamente 28 para 22 palavras, aproximando-a da extensão média dos distratores. Removeram-se os trechos 'retomando e aprofundando procedimentos e aumentando gradualmente a complexidade das tarefas de leitura e escrita' e substituiu-se por 'incluindo retomadas e aprofundamento de procedimentos ao longo das semanas', preservando o sentido essencial.",RESOLVIDO
670,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Eliminou-se a expressão que replicava a ideia de progressão ('aumentando gradualmente a complexidade das tarefas de leitura e escrita'), substituindo-a por 'incluindo retomadas e aprofundamento de procedimentos ao longo das semanas', de modo a manter o conteúdo conceitual sem repetir a pista semântica.",NAO_RESOLVIDO
690,1,5,Paralelismo: extensão homogênea,FE,"Reescrevi a alternativa que era o gabarito (original A) de forma mais concisa, reduzindo sua extensão para aproximá-la das demais alternativas. As demais alternativas também foram reescritas com extensões comparáveis (entre 16 e 22 palavras).",RESOLVIDO
690,1,6,Gabarito não deve se destacar por tamanho,FE,"Ao encurtar o conteúdo do gabarito e equalizar as extensões das alternativas, eliminei o destaque por tamanho. O gabarito (agora em C) tem extensão similar à média dos distratores.",NAO_RESOLVIDO
690,1,7,Distratores devem ser plausíveis,FE,"Reformulei todos os distratores (A, B, D, E) removendo termos absolutos e transformando-os em erros conceituais plausíveis de estudantes com compreensão parcial: confusão sobre a cronologia, exagero na substituição da indústria pelo financeiro, hipótese de autarquia pós-industrialização e minimização das diferenças entre fases.",NAO_RESOLVIDO
690,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Distribuí referências às fases do capitalismo também nos distratores (cada um menciona ao menos duas fases ou conceitos-chave), reduzindo a exclusividade verbal do gabarito. A sequência correta permanece apenas no gabarito, mas sem o mesmo nível de sobreposição vocabular concentrada.",NAO_RESOLVIDO
690,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o taxonomy_level de 'Avaliar' para 'Analisar', correspondendo à operação cognitiva efetivamente exigida pelo comando do enunciado.",RESOLVIDO
690,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei mecanicamente o gabarito da letra A para a letra C, trocando o conteúdo textual entre as alternativas A e C, sem alterar o conteúdo de nenhuma alternativa — apenas seu rótulo/posição.",RESOLVIDO
690,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa C substituindo 'reflete a crescente complexidade das redes econômicas, com ampliação da circulação de mercadorias, industrialização dos territórios e predominância da valorização do capital em escala mundial' por 'expressa a crescente sofisticação dos sistemas econômicos, com industrialização territorial e acumulação financeira em escala global', reduzindo o comprimento para alinhá-lo à média dos distratores.",NAO_RESOLVIDO
690,2,7,Distratores devem ser plausíveis,FE,"Reformulou-se B removendo 'apenas' e ajustando a relação entre bancos e produção fabril; reformulou-se D para afirmar reconfiguração (não redução) das redes comerciais pela industrialização; reformulou-se E para reconhecer mecanismos compartilhados de acumulação, diferindo na escala e nos agentes. Eliminaram-se os termos absolutos.",RESOLVIDO
690,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituíram-se os termos repetidos por sinônimos e reformulações ('complexidade das redes econômicas' → 'sofisticação dos sistemas econômicos'; 'valorização do capital em escala mundial' → 'acumulação financeira em escala global'), eliminando a correspondência literal que servia de pista.",NAO_RESOLVIDO
690,3,5,Paralelismo: extensão homogênea,APL,"Reescrevi a alternativa D para que também trate da transição entre as fases (industrial → financeiro), conectando-a ao conjunto evolutivo. Ajustei a extensão das alternativas para maior homogeneidade, com todas tendo comprimento similar (aprox. 12–18 palavras).",RESOLVIDO
690,3,6,Gabarito não deve se destacar por tamanho,FE,"Enxuguei a redação da alternativa C, removendo detalhes redundantes e substituindo expressões longas por formulações mais concisas, reduzindo sua extensão para patamar similar ao das demais alternativas.",NAO_RESOLVIDO
690,3,9,Evitar pistas verbais (repetição de palavras do enunciado),APL,"Reformulei a alternativa C substituindo 'industrialização territorial' por 'produção concentrada' e 'acumulação financeira em escala global' por 'integração financeira mundial', mantendo o sentido conceitual mas eliminando a repetição literal de termos-chave do texto-base.",NAO_RESOLVIDO
700,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se o texto do gabarito para 'Valoriza a ideia.', reduzindo de 5 para 3 palavras, alinhando-o ao tamanho médio dos distratores.",NAO_RESOLVIDO
700,1,7,Distratores devem ser plausíveis,FE,Substituíram-se as alternativas D e E por distratores semanticamente próximos e plausíveis: 'Prioriza a interação sensorial do espectador.' (confusão possível com Arte Ambiental/Happening) e 'Valoriza o ready-made industrial.' (confusão possível com Dadaísmo/Neo-Dada).,RESOLVIDO
700,1,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para vincular explicitamente a tarefa aos elementos descritos no texto-base ('lâmpadas acesas, placas industriais, caixas de papelão e instruções impressas') e para formular um comando direto ('assinale a alternativa que melhor interpreta').",RESOLVIDO
700,1,15,Texto-base deve ser necessário,FE,"O enunciado foi reformulado para referenciar diretamente os elementos concretos do texto-base (materiais, instruções, experiência do visitante), tornando a leitura do texto-base indispensável para responder à questão.",RESOLVIDO
700,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao nível cognitivo que o item efetivamente demanda.",RESOLVIDO
700,2,6,Gabarito não deve se destacar por tamanho,FE,"Alongou-se a alternativa C de 'Valoriza a ideia.' para 'Valoriza a ideia como elemento central.', equiparando sua extensão à dos demais distratores sem alterar o conteúdo semântico essencial.",RESOLVIDO
704,1,15,Texto-base deve ser necessário,FE,"Remoção integral do texto-base, pois seu conteúdo era meramente contextual e não influenciava a resolução do problema proposto.",RESOLVIDO
704,1,11,Comando do enunciado deve ser explícito,FE,"Reformulação do enunciado como pergunta direta e completa: 'Qual é a solução do problema de valor inicial y' = ky, com y(0) = y_0?'.",NAO_RESOLVIDO
704,1,17,Aderência ao nível de Bloom declarado,AP,"Ajuste do campo taxonomy_level de 'Avaliar' para 'Aplicar', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
704,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposição do gabarito: troca do conteúdo entre as alternativas A e C, de modo que a solução correta y(x)=y_0e^{kx} passe a figurar na letra C. O campo correct_option foi atualizado para 'C'. O conteúdo das alternativas não foi alterado, apenas sua posição.",RESOLVIDO
704,2,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para explicitar a tarefa de seleção entre alternativas, tornando-o inequivocamente claro: 'Assinale a alternativa que apresenta a solução do problema de valor inicial y' = ky, com condição inicial y(0) = y_0.'",RESOLVIDO
707,1,2,Alternativas não podem ser equivalentes,FE,"Substituiu-se o texto da alternativa D por 'I, III e IV estão corretas', eliminando a duplicação com C e mantendo cinco alternativas distintas.",RESOLVIDO
707,1,4,Correção factual do gabarito,FE,"Atualizou-se o gabarito de A para C, correspondente à alternativa que contém 'I, II e III estão corretas'.",RESOLVIDO
707,1,18,Conformidade com o tipo de questão declarado,AP,"A eliminação da duplicação entre C e D (transformando D em 'I, III e IV estão corretas') restaurou a conformidade formal do item com o tipo declarado.",RESOLVIDO
707,2,15,Texto-base deve ser necessário,FE,"Reescrevi as quatro afirmações para que façam referência explícita ao contexto do texto-base (a engenheira, a placa metálica, a função T(x,y) como modelo de temperatura, o software disponível e os sensores de proteção térmica), tornando a leitura do texto-base indispensável para compreender e avaliar cada afirmação.",NAO_RESOLVIDO
707,3,15,Texto-base deve ser necessário,FE,"Remoção do texto-base (base_text esvaziado) e incorporação integral de seu conteúdo ao enunciado (stem), conforme permitido pelo critério ('se for dispensável, o texto-base foi removido ou o item foi reescrito para depender dele'). As afirmações I-IV foram preservadas inalteradas.",RESOLVIDO
729,1,7,Distratores devem ser plausíveis,FE,"Reescrevi os quatro distratores removendo termos absolutos e generalizantes, substituindo-os por formulações mais sutis que expressam a mesma concepção incorreta (visão estática/reducionista da referenciação) sem se autoincriminarem por excesso de generalização.",RESOLVIDO
729,1,6,Gabarito não deve se destacar por tamanho,FE,"Ao reescrever os distratores para o critério 7, ajustei suas extensões para que todas as cinco alternativas ficassem com número de palavras similar (aproximadamente 13 palavras cada), eliminando qualquer viés de tamanho ou complexidade formal.",RESOLVIDO
729,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao suavizar os distratores (critério 7), tornei a distinção entre eles e o gabarito menos binária: agora cada distrator expressa uma variante sutilmente incorreta da concepção de referenciação, exigindo compreensão conceitual real para diferenciá-los da alternativa correta, sem pistas formais óbvias.",RESOLVIDO
729,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao que o item efetivamente exige (interpretação e compreensão conceitual), sem alterar o enunciado ou as alternativas.",RESOLVIDO
743,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Removidos os termos absolutos e reformuladas as alternativas A, C e E para manter o conteúdo incorreto (sintaxe, etimologia/história e gramática normativa, respectivamente) sem palavras restritivas que denunciassem sua falsidade.",RESOLVIDO
743,1,11,Comando do enunciado deve ser explícito,FE,"Reformulado o enunciado para 'assinalar a alternativa que descreve corretamente o objeto de estudo da Semântica', tornando explícito que se busca correspondência com o conceito descrito no texto-base.",RESOLVIDO
743,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao que o item efetivamente demanda do estudante.",RESOLVIDO
753,1,3,Gabarito não pode repetir um distrator,FE,"Modificou-se o texto da alternativa C de 'I e III estão corretas' para 'II e III estão corretas', criando uma combinação única e plausível que elimina a duplicação com o gabarito.",RESOLVIDO
753,1,5,Paralelismo: extensão homogênea,FE,"Ao modificar a alternativa C para 'II e III estão corretas', todas as cinco alternativas passaram a apresentar combinações distintas e extensões comparáveis, restaurando o paralelismo.",RESOLVIDO
753,1,6,Gabarito não deve se destacar por tamanho,FE,"A eliminação da duplicação (modificação de C) removeu a pista formal baseada em repetição textual, tornando o gabarito indistinguível por tamanho ou similaridade superficial.",RESOLVIDO
753,1,18,Conformidade com o tipo de questão declarado,AP,"A modificação da alternativa C para uma combinação única ('II e III') ajustou a estrutura do item ao formato esperado, garantindo que cada alternativa represente uma combinação distinta e mutuamente exclusiva de afirmações.",RESOLVIDO
753,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Como etapa final (após resolução de todas as demais pendências), reposicionou-se o gabarito trocando os textos das alternativas A e B: o conteúdo 'I e III estão corretas' foi movido para a letra B, e 'II e IV estão corretas' para a letra A. O campo correct_option foi atualizado de 'A' para 'B', removendo o viés de letra A.",RESOLVIDO
753,2,15,Texto-base deve ser necessário,FE,"O enunciado foi reescrito para vincular explicitamente a avaliação das afirmações às dificuldades e objetivos específicos descritos no texto-base, exigindo que o examinando consulte o caso concreto para julgar a adequação de cada proposta pedagógica.",RESOLVIDO
767,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento da alternativa C: de 'A Semântica estuda os significados produzidos na linguagem; o significado é a informação lexical mais estável da unidade linguística, enquanto o sentido é a interpretação que essa unidade assume em determinado contexto.' para 'A Semântica estuda os significados na linguagem; o significado é a informação lexical estável da unidade, enquanto o sentido é sua interpretação contextual.'",RESOLVIDO
767,1,7,Distratores devem ser plausíveis,FE,"Remoção dos termos absolutos e reformulação moderada: A trocou 'estuda exclusivamente' por 'foca nas'; D trocou 'estuda apenas' por 'prioriza a'; E trocou 'estuda apenas' por 'enfatiza o' e 'definidos unicamente' por 'definidos predominantemente'. Os distratores permanecem conceitualmente incorretos, mas agora exigem análise semântica para serem descartados.",RESOLVIDO
767,1,11,Comando do enunciado deve ser explícito,FE,"Reformulação do enunciado para incluir instrução mais direta: de 'A partir do contexto apresentado, qual alternativa expressa de forma mais adequada o objeto de estudo da Semântica e a distinção entre significado e sentido?' para 'Com base no contexto apresentado, marque a alternativa que define de forma mais adequada tanto o objeto de estudo da Semântica quanto a distinção entre significado e sentido.'",RESOLVIDO
777,1,7,Distratores devem ser plausíveis (sem termos absolutos),FE,"Suavizei os termos absolutos em todas as alternativas incorretas: A ('totalmente' → 'amplamente', 'apenas' → 'predominantemente'), C ('sem' → 'com pouca'), D ('apenas' → 'sobretudo'), E ('dispensam qualquer' → 'reduzem a necessidade de'). Mantive a plausibilidade e o mesmo domínio semântico.",RESOLVIDO
777,1,15,Texto-base deve ser necessário,FE,"Reescrevi o texto-base para incluir a pista de que 'léxico e gramática operam de maneira interdependente', conectando diretamente o texto-base ao conceito questionado no enunciado, tornando-o necessário para a resolução.",RESOLVIDO
777,1,16,Alternativas devem tratar do conteúdo do item,FE,"Ao suavizar os termos absolutos e ajustar a redação dos distratores, assegurei que todas as alternativas permaneçam no mesmo domínio semântico (relação léxico–gramática) e dialoguem com o contexto do texto-base, sem introduzir assuntos desconectados.",NAO_RESOLVIDO
777,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
777,2,16,Alternativas devem tratar do conteúdo do item,FE,"Reescrevi a alternativa D para que trate diretamente da relação entre léxico e gramática, substituindo a referência a 'escrita formal vs oralidade' por uma formulação sobre categorias analíticas que operam de forma isolada, mantendo o distrator no mesmo campo semântico (visão alternativa sobre a separação entre léxico e gramática) sem introduzir assunto desconectado.",NAO_RESOLVIDO
777,3,16,Alternativas devem tratar do conteúdo do item,FE,"Reformulou-se a alternativa E para explicitar de forma mais direta sua conexão com a relação léxico-gramática. O texto original ('mecanismos de derivação lexical que reduzem a necessidade de análise da estrutura da oração') foi ajustado para 'processos de formação de palavras que dispensariam a articulação entre escolhas lexicais e estruturas gramaticais na oração', mantendo o mesmo distrator conceitual mas ancorando-o mais claramente no campo semântico do item (integração vs. separação entre léxico e gramática).",NAO_RESOLVIDO
787,1,7,Distratores devem ser plausíveis (suavizar termos absolutos),FE,"Substituí 'sem considerar o tempo de recuperação do investimento' por 'sem levar em conta o prazo de recuperação do investimento' na alternativa E, suavizando o tom absoluto e mantendo a equivalência semântica (a expressão 'sem levar em conta' já consta no próprio texto-base).",NAO_RESOLVIDO
787,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescrevi a alternativa correta (agora C) substituindo 'Somar ano a ano as entradas de caixa até que o total acumulado alcance' por 'Calcular a soma sequencial das entradas de caixa anuais até que o montante iguale', e adicionei a palavra 'recuperação' também na alternativa E ('prazo de recuperação'), redistribuindo o termo entre alternativas para eliminar a pista.",NAO_RESOLVIDO
787,1,17,Aderência ao nível de Bloom declarado,AP,"Mantido o taxonomy_level como 'Aplicar', pois a análise pedagógica (LLM) confirmou que a tarefa exige aplicação do conceito de payback para identificar o procedimento correto entre métodos distintos, o que corresponde ao nível Aplicar. Nenhuma alteração no enunciado foi necessária.",NAO_RESOLVIDO
787,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas (A←B, B←C, C←A original reescrita, D e E mantidas na ordem), sem alterar o conteúdo de nenhuma alternativa.",RESOLVIDO
787,2,7,Distratores devem ser plausíveis (suavizar termos absolutos/generalizações),FE,"Reformulei o distrator E para incorporar um aspecto temporal de forma incorreta, em vez de ignorá-lo completamente. A nova formulação ('Somar as entradas de caixa projetadas para os 3 primeiros anos, comparar esse total com R$ 200.000,00 e aceitar o projeto quando a soma for superior, sem considerar a ordem sequencial em que os fluxos ocorrem') representa o erro conceitual de quem tenta aplicar o payback mas o faz de forma agregada em vez de sequencial, tornando-o mais plausível e sutil.",RESOLVIDO
