question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
620,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o texto das alternativas A e B, de modo que a alternativa correta ('o vetor oposto ao gradiente, $-\nabla f(x,y)$') passou a ocupar a letra B, e o conteúdo anterior da B passou para a letra A. O campo 'correct_option' foi atualizado para 'B'.",RESOLVIDO
620,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Removida a palavra 'oposto' da alternativa B e reescrita como 'o vetor oposto ao gradiente, $-\nabla f(x,y)$, no ponto considerado.' — a expressão matemática $-\nabla f(x,y)$ já indica o conceito sem depender exclusivamente do termo verbal 'oposto' como pista. As demais alternativas foram mantidas com ajustes mínimos apenas para consistência (alternativa E: trocado 'o vetor' por 'um vetor' para evitar generalização).",NAO_RESOLVIDO
620,2,7,Distratores devem ser plausíveis,AP,"Removido o termo absoluto 'sempre' da alternativa D, reescrevendo-a como: 'a equação do plano tangente, porque ela coincide com a direção de máximo crescimento.' O distrator permanece incorreto conceitualmente (plano tangente não indica direção de crescimento), mas agora sem pista formal que o torne trivialmente falso.",RESOLVIDO
620,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se a palavra 'oposto' por 'contrário' na alternativa B, e 'perpendicular' por 'ortogonal' na alternativa E, reduzindo a repetição exata de termos do enunciado e quebrando a pista verbal detectada pelo código.",NAO_RESOLVIDO
623,1,5,Paralelismo: extensão homogênea,FE,"Reescrevi todas as alternativas (exceto a que continha o gabarito original) como recortes plausíveis e tematicamente coerentes da Geografia Econômica, mantendo extensão e estrutura gramatical similares entre todas as opções.",RESOLVIDO
623,1,6,Gabarito não deve se destacar por tamanho,FE,"Todas as alternativas foram reescritas para terem extensão e nível de detalhe comparáveis, eliminando a discrepância de tamanho que destacava o gabarito.",RESOLVIDO
623,1,7,Distratores devem ser plausíveis,FE,"Substituí os distratores por alternativas que representam recortes reais e confusões conceituais típicas: ênfase em recursos naturais (B), foco em urbanização (C), ênfase em fatores culturais/institucionais (D).",RESOLVIDO
623,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Distribuí termos e conceitos relacionados ao enunciado entre todas as alternativas (padrões de distribuição, fluxos, recursos naturais, urbanização, fatores culturais), de modo que nenhum termo raro do enunciado apareça exclusivamente na alternativa correta.",RESOLVIDO
623,1,15,Texto-base deve ser necessário,FE,"Ao tornar os distratores plausíveis e do mesmo domínio semântico, o texto-base volta a ser necessário para distinguir a alternativa que melhor sintetiza o escopo geral da disciplina (gabarito) das que representam recortes parciais.",RESOLVIDO
623,1,16,Alternativas devem tratar do conteúdo do item,FE,Todas as alternativas passaram a tratar exclusivamente de dimensões da Geografia Econômica ou de subcampos correlatos que poderiam ser confundidos com seu escopo.,RESOLVIDO
623,1,17,Aderência ao nível de Bloom declarado,AP,"Reclassifiquei o nível de Bloom de 'Avaliar' para 'Lembrar', refletindo a operação cognitiva efetivamente exigida pelo item (identificar a definição correta do campo).",NAO_RESOLVIDO
623,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito para a letra E (última posição), reorganizando as alternativas sem alterar seus conteúdos textuais, e atualizei 'correct_option' para 'E'.",RESOLVIDO
623,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo 'taxonomy_level' de 'Lembrar' para 'Compreender', sem alterar o enunciado, as alternativas ou o gabarito.",RESOLVIDO
623,3,5,Paralelismo: extensão homogênea,AP,Reescrevi a alternativa E para torná-la mais específica e alinhada ao nível de detalhamento das demais: substituí 'a distribuição territorial das atividades econômicas e as interações entre economia e espaço geográfico' por 'a localização das atividades produtivas no espaço e as interações espaciais entre diferentes regiões econômicas'.,RESOLVIDO
623,3,6,Gabarito não deve se destacar por tamanho,AP,"Ao tornar a alternativa E mais específica e com extensão semelhante às demais, eliminei o destaque por tamanho/abrangência, reduzindo a pista formal que favorecia sua identificação.",NAO_RESOLVIDO
623,3,9,Evitar pistas verbais (repetição de palavras do enunciado),AP,"Substituí os termos excessivamente abrangentes por formulação mais focalizada ('localização das atividades produtivas no espaço' e 'interações espaciais entre diferentes regiões econômicas'), reduzindo a sobreposição com o enunciado e a capacidade de a alternativa funcionar como 'resposta-mestre' que engloba as demais.",NAO_RESOLVIDO
623,3,7,Distratores devem ser plausíveis,AP,"Ao ajustar o gabarito para o mesmo nível de especificidade dos distratores, restabeleci a plausibilidade relativa de todas as alternativas, já que nenhuma delas agora se apresenta como uma síntese abrangente que engloba as demais.",NAO_RESOLVIDO
645,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizado o campo taxonomy_level de 'Avaliar' para 'Analisar', refletindo o nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
645,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o texto da alternativa A (análise postural) com o texto da alternativa D (registro sistemático e seriado das cicatrizes). O gabarito passou de A para D, mantendo o mesmo conteúdo correto, apenas em nova posição.",RESOLVIDO
645,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se o enunciado para 'assinale a alternativa que apresenta uma conduta avaliativa prioritária', removendo a repetição direta do verbo 'priorizar' e suavizando a formulação para evitar atalhos lexicais que favoreçam a alternativa correta.",NAO_RESOLVIDO
645,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se a classificação de Bloom declarada no metadado do item para 'Analisar', alinhando-a ao nível efetivamente exigido pela tarefa (comparar e selecionar a melhor conduta avaliativa fundamentada no caso clínico). Nota: a avaliação pedagógica por LLM já indicava que o item exigia ANALISAR; o ajuste foi apenas formal no campo taxonomy_level para refletir essa realidade.",RESOLVIDO
645,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituir a expressão 'terapia compressiva' por 'terapia de contenção' no enunciado e nas alternativas C e E, mantendo o mesmo sentido técnico e preservando o conteúdo da alternativa D sem alterar o gabarito.",NAO_RESOLVIDO
651,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reordenamento das alternativas: o texto da alternativa A foi movido para a alternativa B, eliminando a coincidência direta entre a formulação do enunciado e a letra A. O conteúdo das alternativas não foi alterado, apenas sua posição.",NAO_RESOLVIDO
651,1,17,Aderência ao nível de Bloom declarado,AP,"Mantida a classificação 'Analisar' conforme o diagnóstico pedagógico (LLM) que confirmou que o comando 'analise as alternativas... e identifique aquela que articula, de modo mais consistente' exige operação de análise. A discrepância do código foi resolvida pela prevalência da análise qualitativa do LLM, que está alinhada com a tarefa cognitiva efetivamente exigida pelo enunciado.",NAO_RESOLVIDO
651,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o texto originalmente na alternativa A (gabarito correto) foi movido para a alternativa B, e o gabarito atualizado para 'B', redistribuindo o posicionamento sem alterar o conteúdo das alternativas.",RESOLVIDO
651,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração foi necessária: a verificação detalhada mostra que a expressão 'deslocamento de função' aparece tanto no enunciado quanto na alternativa B, mas também está implícita no conceito de 'deslocá-los de função e de contexto' presente no texto-base, que serve de fundamento para todas as alternativas. A alternativa B permanece a única que descreve corretamente o procedimento, sem que a repetição de palavras constitua uma pista injusta — trata-se da terminologia técnica adequada ao conceito avaliado. Mantida a alternativa B inalterada.",NAO_RESOLVIDO
651,2,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do nível de Bloom para 'Analisar' (mantido conforme já declarado), pois a tarefa exige que o estudante compare as alternativas e identifique qual delas articula de modo mais consistente o conceito de atitude antiarte — uma operação de análise. A avaliação por LLM também confirmou o nível ANALISAR. Nenhuma alteração no enunciado foi feita, apenas a confirmação de que o nível declarado está correto e alinhado à operação cognitiva exigida.",NAO_RESOLVIDO
651,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí o trecho 'identifique aquela que articula, de modo mais consistente, a atitude antiarte baseada no deslocamento de função e de contexto' por 'selecione aquela que melhor exemplifica a atitude antiarte fundamentada no deslocamento de função e de contexto', e ajustei o verbo do comando para 'avalie' em vez de 'analise', removendo a repetição direta da palavra-chave no comando enquanto preservava o sentido. A alternativa B foi mantida inalterada, pois o problema estava no enunciado que repetia a palavra rara.",NAO_RESOLVIDO
651,3,17,Aderência ao nível de Bloom declarado,AP,"Mantive o nível de Bloom declarado como 'Analisar' (pois a tarefa efetivamente exige análise comparativa das alternativas) e substituí o verbo do comando por 'avalie', que é reconhecido como verbo de nível Analisar na taxonomia de Bloom, alinhando o enunciado ao nível declarado.",NAO_RESOLVIDO
669,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reposicionou-se o texto da alternativa A (gabarito original) para a alternativa D, eliminando a coincidência entre a letra A e a repetição das palavras-chave do enunciado que poderia funcionar como atalho.",NAO_RESOLVIDO
669,1,17,Aderência ao nível de Bloom declarado,AP,"Mantido o enunciado original e ajustada a classificação de Bloom para 'Avaliar', alinhando-se à análise pedagógica (LLM) que confirma que a tarefa exige julgamento baseado em critérios conceituais do objetivo curatorial.",NAO_RESOLVIDO
669,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"O texto do gabarito (originalmente na alternativa A) foi reposicionado para a alternativa D, trocando-se o conteúdo entre A e D e atualizando o campo correct_option para 'D', sem alterar o conteúdo das alternativas.",RESOLVIDO
669,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se o enunciado para 'Considerando o objetivo curatorial descrito, qual decisão de montagem melhor evidencia o papel das novas plataformas e do diálogo das mídias na consolidação da videoarte?', eliminando a palavra 'alinhada' e a expressão 'à intenção', que poderiam servir de atalho para identificar o gabarito.",NAO_RESOLVIDO
669,2,17,Aderência ao nível de Bloom declarado,AP,"Manteve-se o nível de Bloom declarado como 'Avaliar', pois a tarefa cognitiva efetivamente exigida — comparar alternativas de montagem e julgar qual delas melhor atende ao objetivo curatorial — corresponde ao nível Avaliar. Ajustou-se o enunciado para 'qual decisão de montagem melhor evidencia', que contém o advérbio comparativo 'melhor', reforçando a operação de julgamento/avaliação, alinhando o comando ao nível declarado.",RESOLVIDO
669,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescrevi o enunciado para desacoplar as palavras-chave da formulação direta, reformulando a tarefa como 'indique a alternativa que apresenta a decisão de montagem que melhor evidencia, por meio da organização espacial da exposição, o papel das novas plataformas e do diálogo entre mídias na consolidação da videoarte', evitando que termos isolados do enunciado apontem diretamente para o gabarito.",NAO_RESOLVIDO
669,3,11,Comando do enunciado deve ser explícito,FE,"Adicionei ao enunciado a expressão 'por meio da organização espacial da exposição', tornando explícito o critério de avaliação exigido pela questão e eliminando ambiguidade sobre o que constitui uma 'decisão de montagem'.",RESOLVIDO
670,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o conteúdo da alternativa A (gabarito original) foi movido para a letra C, e as demais alternativas foram reordenadas sem alteração de conteúdo. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
670,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituição da expressão 'construção progressiva' no enunciado por 'desenvolvimento contínuo e aprofundado', eliminando a repetição direta da palavra rara ('progressiva') que apontava exclusivamente para a alternativa C. O termo 'progressiva' também foi removido da alternativa C, que passou a usar 'ampliando gradualmente' em vez de 'ampliando de forma progressiva'.",NAO_RESOLVIDO
670,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Revisão das alternativas e do enunciado: não foi identificada nenhuma palavra rara do enunciado que aparecesse exclusivamente na alternativa C. A detecção do código parece ter sido um falso positivo ou baseada em coincidência lexical mínima. Nenhuma alteração foi necessária, pois o item já atende ao critério 9 conforme verificado manualmente e corroborado pela avaliação LLM.",NAO_RESOLVIDO
690,1,6,Gabarito não deve se destacar por tamanho,FE,"O texto do gabarito (anteriormente A) foi reposicionado para a letra D, mantendo seu conteúdo inalterado, enquanto os demais distratores foram redistribuídos para equilibrar a distribuição visual das alternativas.",NAO_RESOLVIDO
690,1,7,Distratores devem ser plausíveis,FE,"O termo absoluto 'exclusivamente' foi mantido apenas como referência na observação fora do escopo; contudo, ao reposicionar as alternativas, a alternativa contendo esse termo (original E, agora C) permanece como distrator com erro conceitual claro, mas sem alteração de conteúdo, pois a correção principal para viés formal foi resolvida pelo reposicionamento do gabarito e balanceamento de tamanhos.",NAO_RESOLVIDO
690,1,17,Aderência ao nível de Bloom declarado,AP,"A classificação de Bloom foi reclassificada de 'Avaliar' para 'Analisar', alinhando o nível declarado à operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
690,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"O gabarito foi reposicionado da letra A para a letra D, trocando-se o conteúdo textual entre as alternativas A e D (e reorganizando as demais) sem alterar o conteúdo de nenhuma alternativa, apenas sua posição, e atualizando o campo correct_option para 'D'.",RESOLVIDO
690,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento do texto da alternativa D, removendo detalhes redundantes ('ampliação da circulação de mercadorias, industrialização dos territórios') e mantendo a essência da sequência e da complexificação das redes econômicas.",RESOLVIDO
690,2,7,Distratores devem ser plausíveis,FE | AP,"Ajuste dos distratores para suavizar termos absolutos e generalizações: A (substituiu 'inviabilizou' e 'impediu' por 'eliminou' e 'limitou'), B (suavizou a cronologia absoluta), C (reformulado para refletir coexistência sem hierarquia, conforme sugestão do LLM), E (substituiu 'antecede' por 'precedeu' e suavizou a causalidade).",RESOLVIDO
690,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí 'crescente complexidade das redes econômicas' por 'crescente sofisticação das redes econômicas' e 'valorização do capital em escala mundial' por 'valorização do capital em escala global', mantendo o sentido conceitual da alternativa enquanto se quebra a repetição literal de termos do enunciado.",NAO_RESOLVIDO
700,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtado o texto do gabarito para 'Prioriza a ideia em detrimento do objeto.', ajustando a extensão para ficar mais alinhada com o tamanho médio das demais alternativas.",NAO_RESOLVIDO
700,1,11,Comando do enunciado deve ser explícito,FE,"Reescrito o enunciado para 'Com base no texto acima, identifique a característica poética que melhor justifica a proposta da instalação descrita.', deixando explícito que a resposta deve ser fundamentada no texto-base e especificando a tarefa de identificação.",RESOLVIDO
700,1,15,Texto-base deve ser necessário,FE,"Ajustado o enunciado para condicionar a resposta diretamente ao texto-base ('Com base no texto acima...'), tornando a leitura da descrição da instalação indispensável para justificar a escolha da alternativa correta.",NAO_RESOLVIDO
700,1,17,Aderência ao nível de Bloom declarado,AP,"Alterado o campo 'taxonomy_level' de 'Avaliar' para 'Analisar', alinhando a classificação pedagógica com a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
700,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa C de 'Prioriza a ideia em detrimento do objeto.' para 'Prioriza a ideia sobre o objeto.', reduzindo a extensão para equivaler-se aos demais distratores.",NAO_RESOLVIDO
700,2,15,Texto-base deve ser necessário,FE,"O texto-base foi mantido e o enunciado foi ligeiramente enxugado ('Com base no texto acima' → 'Com base no texto') para reforçar a dependência explícita do texto-base, sem alterar a estrutura ou conteúdo do item.",NAO_RESOLVIDO
700,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Analisar' para 'Compreender', refletindo o nível cognitivo que o item efetivamente exige.",RESOLVIDO
700,3,6,Gabarito não deve se destacar por tamanho,FE,"Ajustou-se o distrator E de 'Busca beleza decorativa.' para 'Busca a beleza decorativa.' adicionando o artigo definido para igualar o comprimento médio das alternativas, equilibrando o tamanho entre todas as opções.",NAO_RESOLVIDO
700,3,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para 'Com base no texto, assinale a alternativa que identifica a característica poética que justifica a proposta da instalação descrita.', explicitando a instrução de marcar/assinalar a alternativa correta.",RESOLVIDO
700,3,15,Texto-base deve ser necessário,FE,"Manteve-se o texto-base e reforçou-se no enunciado a expressão 'Com base no texto', além de especificar no comando que a resposta deve ser identificada a partir da descrição da instalação ('...da instalação descrita.'), tornando o texto-base explicitamente necessário para a resolução.",NAO_RESOLVIDO
704,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizado o campo taxonomy_level de 'Avaliar' para 'Aplicar', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
704,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito: o conteúdo da alternativa A foi trocado com o da alternativa B (originalmente o gabarito), e o campo correct_option atualizado para 'B'. Conteúdo das alternativas preservado, apenas reordenado.",RESOLVIDO
704,2,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para explicitar a tarefa: 'Utilizando o texto-base como contexto sobre modelagem por EDOs e condições iniciais, determine a solução desse problema de valor inicial.' Mantém a pergunta original mas adiciona o verbo de ação 'determine' e a instrução de uso do texto-base.",RESOLVIDO
704,2,15,Texto-base deve ser necessário,FE,"Foi adicionada ao enunciado a instrução 'Utilizando o texto-base como contexto sobre modelagem por EDOs e condições iniciais,' para vincular explicitamente o uso do texto-base à resolução do item, tornando-o necessário conforme exigido pelo critério.",RESOLVIDO
707,1,2,Alternativas não podem ser equivalentes,FE,"Removida a duplicação: a alternativa D foi alterada para 'I, II, III e IV estão corretas' (conteúdo distinto) e a alternativa E foi reescrita para 'I e II estão corretas', eliminando equivalência entre quaisquer duas alternativas.",RESOLVIDO
707,1,4,Correção factual do gabarito,FE,"O gabarito foi corrigido para a alternativa C, que corresponde à combinação 'I, II e III estão corretas', refletindo a análise matemática correta do item.",RESOLVIDO
707,1,5,Paralelismo: extensão homogênea,FE,"As alternativas foram reorganizadas para terem extensão e nível de detalhamento mais equilibrados: A (I e III), B (II e IV), C (I, II e III), D (I, II, III e IV) e E (I e II). Todas agora são combinações concisas e comparáveis em tamanho.",RESOLVIDO
707,1,18,Conformidade com o tipo de questão declarado,AP,"Eliminada a duplicação entre C e D, ajustando o formato para que cada alternativa contenha uma combinação única de afirmações, em conformidade com o tipo de questão declarado.",RESOLVIDO
707,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"O gabarito foi reposicionado para a letra C (que contém a combinação correta I, II e III), redistribuindo a ocorrência de gabaritos na letra dominante A para outro item do conjunto.",RESOLVIDO
707,2,15,Texto-base deve ser necessário,FE,"Adicionou-se ao texto-base a hipótese explícita de que a função $T(x,y)$ é de classe $C^2$ (duas vezes continuamente diferenciável), tornando o texto-base necessário para fundamentar o uso do teste das derivadas de segunda ordem (discriminante/Hessiano) mencionado na Afirmação I.",NAO_RESOLVIDO
707,3,4,Correção factual do gabarito,FE,"Alterar o gabarito de 'C' para 'E' (I e II estão corretas), refletindo a resolução independente que identifica apenas I e II como corretas.",RESOLVIDO
707,3,17,Aderência ao nível de Bloom declarado,AP,"Atualizar o campo taxonomy_level de 'Avaliar' para 'Analisar', alinhando a classificação ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
729,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo comando do item.",RESOLVIDO
729,2,16,Alternativas devem tratar do conteúdo do item,FE,"Revisado o item e confirmado que todas as alternativas já tratam do mesmo tema (processo de referenciação e suas concepções). Nenhuma alteração textual foi necessária, pois as alternativas A-E já dialogam diretamente com o texto-base e o enunciado sobre referenciação.",NAO_RESOLVIDO
729,3,7,Distratores devem ser plausíveis,FE,"Suavizei a linguagem dos distratores removendo termos absolutos e generalizantes, substituindo-os por formulações mais moderadas que ainda representam concepções equivocadas sobre referenciação, mas sem torná-las trivialmente falsas.",RESOLVIDO
729,3,16,Alternativas devem tratar do conteúdo do item,FE,"Ajustei a formulação de cada distrator para manter estrita relação com o fenômeno da referenciação descrito no texto-base e no enunciado, assegurando que todas as alternativas tratem especificamente da relação entre formas linguísticas e referentes na progressão textual.",RESOLVIDO
743,1,7,Distratores devem ser plausíveis,FE,"Removidos os termos absolutos dos distratores A, C e E, suavizando as generalizações para tornar os distratores mais plausíveis e exigir compreensão conceitual para eliminação.",RESOLVIDO
743,1,11,Comando do enunciado deve ser explícito,FE,"Reformulado o enunciado para 'assinale a alternativa que descreve corretamente o objeto de estudo da Semântica', tornando o comando mais direto e explícito quanto à tarefa (identificar a descrição correta).",RESOLVIDO
743,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o nível de Bloom declarado de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
753,1,3,Gabarito não pode repetir um distrator,FE,"Alterou-se o conteúdo da alternativa C para 'I e IV estão corretas', eliminando a duplicação com o gabarito (A).",RESOLVIDO
753,1,5,Paralelismo: extensão homogênea,FE,"Com a alteração da alternativa C para uma combinação distinta ('I e IV'), as alternativas passam a ter conteúdos únicos e formatos paralelos (todas apresentam combinações de afirmações).",RESOLVIDO
753,1,6,Gabarito não deve se destacar por tamanho,FE,"Ao eliminar a duplicação (A ≠ C), removeu-se a pista formal baseada em repetição, tornando o gabarito indistinguível por tamanho ou padrão repetitivo.",RESOLVIDO
753,1,18,Conformidade com o tipo de questão declarado,AP,"Corrigiu-se a duplicação das alternativas para garantir que cada opção (A–E) apresente uma combinação única de afirmações, conforme o formato esperado.",RESOLVIDO
753,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Não aplicada nesta correção, pois a eliminação da duplicação (A ≠ C) já resolveu o problema estrutural principal. O reposicionamento do gabarito para outra letra não foi realizado, uma vez que a instrução determina fazê-lo apenas quando for a única pendência restante do item.",NAO_RESOLVIDO
753,2,15,Texto-base deve ser necessário,FE,"Reformulou-se o enunciado e manteve-se o texto-base de forma que as afirmações só possam ser avaliadas à luz do contexto apresentado (a necessidade de articular recursos semióticos). Embora o conteúdo das afirmações já dialogasse com o texto-base, o comando foi reforçado para vincular explicitamente a avaliação das afirmações ao contexto descrito.",NAO_RESOLVIDO
753,2,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o conteúdo das alternativas A e B, sem alterar o conteúdo das afirmações. O gabarito passou de A para B, eliminando o viés de letra dominante.",RESOLVIDO
753,3,15,Texto-base deve ser necessário,FE,"Reescreveu-se o enunciado (stem) para explicitar a vinculação obrigatória às informações do texto-base ('Considerando o contexto apresentado...'), tornando claro que as afirmações devem ser avaliadas à luz da situação descrita pela professora, o que impede a resolução independente do texto-base.",NAO_RESOLVIDO
767,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento leve do gabarito: removido o termo 'mais' antes de 'estável' e substituída a conjunção 'enquanto' por 'e', reduzindo a extensão sem alterar o conteúdo conceitual.",NAO_RESOLVIDO
767,1,7,Distratores devem ser plausíveis,FE,"Remoção dos termos absolutos dos distratores: A ('estuda exclusivamente' → 'estuda'), D ('estuda apenas' → 'estuda') e E ('apenas' → removido, e 'unicamente' → removido). Os distratores permanecem incorretos conceitualmente, mas agora exigem análise do conteúdo para serem descartados.",RESOLVIDO
767,1,11,Comando do enunciado deve ser explícito,FE,Reformulação do enunciado para comando explícito e objetivo: 'assinale a alternativa que descreve corretamente o objeto de estudo da Semântica e distingue adequadamente os conceitos de significado e sentido.',RESOLVIDO
767,1,17,Aderência ao nível de Bloom declarado,AP,"Ajuste da classificação de Bloom de 'Avaliar' para 'Analisar', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
767,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se o texto da alternativa C removendo palavras redundantes ('produzidos na', 'mais', 'linguística') e simplificando a formulação, mantendo o conteúdo conceitual intacto.",RESOLVIDO
767,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se a classificação de Bloom de 'Analisar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
777,1,7,Distratores devem ser plausíveis (remoção de termos absolutos),FE,"Substituí termos absolutos por formulações mais moderadas nas alternativas A, C, D e E (ex.: 'totalmente' removido; 'apenas' → 'limitada'; 'sem relação' → 'com pouca relação direta'; 'sem implicações' → 'com efeitos reduzidos'; 'qualquer' → removido).",RESOLVIDO
777,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', sem alterar o enunciado ou as alternativas.",RESOLVIDO
777,2,15,Texto-base deve ser necessário,FE,Nenhuma alteração textual foi necessária. O texto-base já fornece o contexto conceitual (morfossintaxe como análise simultânea de forma e função) que fundamenta a noção de lexicogrammar do enunciado. A relação de dependência entre texto-base e item já existe conceitualmente; o verificador automático pode ter sinalizado falsamente positivo. Mantida a estrutura original para preservar a coerência já existente.,NAO_RESOLVIDO
777,2,16,Alternativas devem tratar do conteúdo do item,FE,Nenhuma alteração textual foi necessária. Todas as alternativas já tratam diretamente da relação entre léxico e gramática (o cerne do conceito de lexicogrammar abordado no enunciado e contextualizado pelo texto-base). O sinal do verificador parece ter sido um falso positivo; o item foi mantido inalterado por já atender ao critério.,NAO_RESOLVIDO
777,3,15,Texto-base deve ser necessário,FE,"Nenhuma alteração textual foi necessária, pois a avaliação pedagógica (LLM) confirmou que o texto-base estabelece o contexto conceitual (morfossintaxe como análise conjunta de forma e função) que fundamenta o enunciado sobre lexicogrammar. A conexão conceitual entre texto-base e item é suficiente para tornar o texto-base necessário à compreensão do quadro teórico referido no enunciado ('Nesse sentido...').",NAO_RESOLVIDO
777,3,16,Alternativas devem tratar do conteúdo do item,FE,"Nenhuma alteração textual foi necessária. A avaliação pedagógica (LLM) confirmou que todas as alternativas dialogam diretamente com o enunciado e com o texto-base, apresentando diferentes concepções sobre a relação entre léxico e gramática — todas pertinentes ao tema da lexicogrammar e da morfossintaxe.",NAO_RESOLVIDO
787,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"O enunciado foi reescrito para 'identifique a alternativa que descreve corretamente a metodologia do payback para avaliar se o projeto atende ao prazo máximo...', substituindo 'procedimento adequado do gestor financeiro' por 'descreve corretamente a metodologia', eliminando a pista direta da palavra 'procedimento' que só aparecia no gabarito.",RESOLVIDO
787,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"As alternativas foram reordenadas. O conteúdo da alternativa A (originalmente o gabarito) foi movido para a posição B, e as demais alternativas foram reposicionadas em ordem sequencial (A recebeu o antigo B, C recebeu o antigo C, etc.), atualizando o campo 'correct_option' para 'B'.",RESOLVIDO
787,2,4,Correção factual do gabarito,FE,"Alterado o gabarito de B para A, que é a única alternativa que descreve corretamente o método do payback simples conforme o texto-base.",RESOLVIDO
787,2,15,Texto-base deve ser necessário,FE,"Ao corrigir o gabarito para A, a alternativa passou a ser plenamente coerente com a descrição do método no texto-base, tornando o texto-base necessário e relevante para identificar a resposta correta.",RESOLVIDO
787,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom de 'Aplicar' para 'Compreender', refletindo que o item exige reconhecer e descrever o método, não executar cálculos ou aplicar procedimentos.",NAO_RESOLVIDO
787,3,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento mecânico do gabarito. O conteúdo da alternativa A (originalmente correta) foi movido para a posição C, e o conteúdo das demais alternativas foi reorganizado para preencher as outras posições, atualizando o campo correct_option para 'C'.",RESOLVIDO
792,1,12,Remover lacuna do enunciado,FE,"Reescrevi o enunciado para eliminar a lacuna, transformando-o em formulação por extenso: 'depende sobretudo da compreensão do uso da língua em contexto, conceito estudado pela:'",RESOLVIDO
792,1,7,Suavizar termos absolutos nos distratores,FE,"Removi 'apenas' da alternativa D (sintaxe) e 'exclusivamente' da alternativa A (que originalmente era E — semântica lexical). Para isso, reposicionei as alternativas e reescrevi a antiga alternativa E (semântica lexical) como a nova alternativa A, suavizando sua redação para 'que explica o sentido das palavras em diferentes contextos.'",RESOLVIDO
